date,open,high,low,close,volume
2016-04-21,15.823,15.9558,15.6948,15.704,1222600
2016-04-22,15.6994,15.8871,15.6994,15.8825,1506800
2016-04-25,15.8642,16.0245,15.8047,16.0245,1580400
2016-04-26,15.9833,16.171,15.9695,16.1664,1442800
2016-04-27,16.1481,16.2488,16.0336,16.1344,1067000
2016-04-28,16.0336,16.0977,15.9558,15.997,1300000
2016-04-29,15.8963,16.1069,15.8597,16.0748,2345200
2016-05-02,16.1298,16.258,16.0977,16.2534,1215200
2016-05-03,16.1344,16.1985,16.0016,16.1802,1101400
2016-05-04,16.0336,16.1435,15.9741,16.1115,1438000
2016-05-05,16.1266,16.2507,16.0899,16.1404,1174600
2016-05-06,16.0807,16.1312,15.9796,16.0301,1750200
2016-05-09,15.9842,16.1496,15.9842,16.1496,1165400
2016-05-10,16.2185,16.3288,16.1726,16.3288,1106800
2016-05-11,16.2599,16.3793,16.1496,16.168,1231600
2016-05-12,16.2277,16.3058,16.145,16.2139,1617400
2016-05-13,16.1955,16.2139,16.0623,16.1404,1957200
2016-05-16,16.1266,16.3472,16.1266,16.2737,1043400
2016-05-17,16.2553,16.3242,16.0072,16.1082,1220800
2016-05-18,16.0899,16.3242,16.0347,16.2461,1227000
2016-05-19,16.1588,16.2047,16.0256,16.1496,920200
2016-05-20,16.1818,16.2553,16.1037,16.1726,1483200
2016-05-23,16.1772,16.1818,16.0715,16.1082,872400
2016-05-24,16.168,16.3564,16.1588,16.3564,1683400
2016-05-25,16.3931,16.5172,16.3426,16.4253,1145800
2016-05-26,16.4253,16.5355,16.3793,16.4758,1485400
2016-05-27,16.462,16.5309,16.4115,16.5264,1248800
2016-05-31,16.5401,16.6918,16.5172,16.5677,1171600
2016-06-01,16.4666,16.5493,16.4161,16.5493,1089400
2016-06-02,16.5309,16.6136,16.4712,16.6136,768400
2016-06-03,16.5585,16.5953,16.4207,16.5309,852200
2016-06-06,16.5309,16.6458,16.5309,16.6136,706400
2016-06-07,16.6366,16.7239,16.6366,16.6872,877200
2016-06-08,16.6688,16.7607,16.6504,16.7285,1348600
2016-06-09,16.6918,16.8204,16.655,16.802,598400
2016-06-10,16.6872,16.7928,16.6734,16.7285,855400
2016-06-13,16.7009,16.7331,16.5172,16.5355,699400
2016-06-14,16.485,16.5447,16.3977,16.4253,721200
2016-06-15,16.4345,16.4666,16.3012,16.3334,981200
2016-06-16,16.2277,16.3931,16.2001,16.3885,905200
2016-06-17,16.3472,16.4161,16.2415,16.3609,1765600
2016-06-20,16.5309,16.632,16.4942,16.5172,900000
2016-06-21,16.5172,16.7193,16.5172,16.6872,1284400
2016-06-22,16.7055,16.7836,16.6458,16.7009,761600
2016-06-23,16.8572,16.995,16.8434,16.9904,1060200
2016-06-24,16.3885,16.5907,16.3288,16.3609,2187800
2016-06-27,16.2093,16.2231,15.9429,15.998,1793600
2016-06-28,15.7453,16.462,15.7453,16.4437,1816800
2016-06-29,16.5631,16.7974,16.5585,16.7653,1207800
2016-06-30,16.8342,17.2247,16.7882,17.2155,1968200
2016-07-01,17.2109,17.2293,16.9628,17.0455,1633600
2016-07-05,16.9261,16.9996,16.8112,16.8663,1687000
2016-07-06,16.7561,16.9812,16.7561,16.9628,1079400
2016-07-07,16.9996,17.0455,16.8663,16.9031,789600
2016-07-08,17.018,17.1742,16.9766,17.1558,1569800
2016-07-11,17.2339,17.2385,16.9904,16.9904,2426400
2016-07-12,17.0455,17.1144,16.9261,16.9536,1718600
